geoid,name,year,total_pop,plumbing,percent_lacking_plumbing
17119,"Madison County, Illinois",2023,262752,230.0,0.0875350140056022
72013,"Arecibo Municipio, Puerto Rico",2023,85641,132.0,0.1541317826741864
39119,"Muskingum County, Ohio",2023,86305,0.0,0.0
6075,"San Francisco County, California",2023,808988,226.0,0.0279361374952409
28075,"Lauderdale County, Mississippi",2023,70527,0.0,0.0
18173,"Warrick County, Indiana",2023,65867,0.0,0.0
18105,"Monroe County, Indiana",2023,139342,28.0,0.0200944438862654
26093,"Livingston County, Michigan",2023,196757,154.0,0.0782691340079387
55089,"Ozaukee County, Wisconsin",2023,93460,0.0,0.0
13067,"Cobb County, Georgia",2023,776743,531.0,0.0683623798347716
48221,"Hood County, Texas",2023,67774,0.0,0.0
55109,"St. Croix County, Wisconsin",2023,96763,25.0,0.0258363217345472
12099,"Palm Beach County, Florida",2023,1533801,718.0,0.0468118093546685
19113,"Linn County, Iowa",2023,228972,143.0,0.0624530510280733
51770,"Roanoke city, Virginia",2023,97171,0.0,0.0
26117,"Montcalm County, Michigan",2023,68154,241.0,0.3536109399301582
37183,"Wake County, North Carolina",2023,1190275,113.0,0.0094936044191468
18081,"Johnson County, Indiana",2023,167819,0.0,0.0
48027,"Bell County, Texas",2023,393193,411.0,0.1045288191804025
39045,"Fairfield County, Ohio",2023,165360,49.0,0.0296323173681664
12115,"Sarasota County, Florida",2023,469013,307.0,0.0654566078125766
35061,"Valencia County, New Mexico",2023,79141,274.0,0.3462175105191999
40017,"Canadian County, Oklahoma",2023,175829,107.0,0.0608545803024529
48441,"Taylor County, Texas",2023,146836,159.0,0.1082840720259337
23011,"Kennebec County, Maine",2023,127259,46.0,0.0361467558286643
51550,"Chesapeake city, Virginia",2023,253886,239.0,0.0941367385361934
21185,"Oldham County, Kentucky",2023,70183,21.0,0.0299217759286436
36093,"Schenectady County, New York",2023,159902,61.0,0.0381483658740978
37109,"Lincoln County, North Carolina",2023,95675,0.0,0.0
28059,"Jackson County, Mississippi",2023,146389,350.0,0.2390890025889923
39113,"Montgomery County, Ohio",2023,533796,375.0,0.0702515567744981
18097,"Marion County, Indiana",2023,968460,561.0,0.0579270181525308
12019,"Clay County, Florida",2023,232439,521.0,0.2241448293960996
48439,"Tarrant County, Texas",2023,2182947,1784.0,0.0817243845132291
19103,"Johnson County, Iowa",2023,157528,36.0,0.0228530800873495
1077,"Lauderdale County, Alabama",2023,96814,260.0,0.2685562005495073
21145,"McCracken County, Kentucky",2023,67428,14.0,0.0207628878210832
26045,"Eaton County, Michigan",2023,108820,155.0,0.1424370520124977
26161,"Washtenaw County, Michigan",2023,365536,271.0,0.0741377046310076
16019,"Bonneville County, Idaho",2023,131366,11.0,0.0083735517561621
17183,"Vermilion County, Illinois",2023,71652,120.0,0.1674761346508122
17093,"Kendall County, Illinois",2023,139976,86.0,0.0614391038463736
39099,"Mahoning County, Ohio",2023,225596,30.0,0.0132981081224844
29047,"Clay County, Missouri",2023,259772,121.0,0.0465793080085613
13057,"Cherokee County, Georgia",2023,286602,125.0,0.0436144897802527
26065,"Ingham County, Michigan",2023,284637,145.0,0.050942077101712
72137,"Toa Baja Municipio, Puerto Rico",2023,71888,682.0,0.9486979746271976
