id,k
1037331,20
1527746,20
48766038,40
1748556,40
54782198,40
1346695,40
2000580,10
9979700,20
14006197,40
9056831,40
1240048,40
80815545,40
10024891,40
65102156,40
53802203,40
6429297,40
16222130,20
52308074,40
1116827,20
11001887,20
1484613,40
3532143,40
53503177,40
65203539,40
51641542,40
1322095,20
1579959,40
14993171,40
12303631,20
4483189,20
750930,20
2656620,20
23742810,40
12368563,40
88123758,40
12995266,20
14508397,20
667226,20
2290952,20
54580501,40
7924100,40
20042191,40
16238370,20
44738110,40
53109606,40
1564919,40
44704480,40
94790019,40
3450694,40
604410,20
21801452,20
39901122,40
54508584,20
53400275,40
65307021,40
151416,20
12316393,20
8501220,40
54526450,20
2286327,20
21099286,20
5065941,20
88177378,40
1532588,40
665363,20
1038893,20
22218386,20
53104307,40
4130286,20
14964066,40
34619330,40
2246392,20
34351710,40
4471458,40
55818714,40
10685715,40
5003474,20
1336827,20
54709910,40
39942120,40
42126576,40
14621185,20
39963594,40
3102483,20
25937090,20
34648372,40
24615870,20
46622373,10
7101457,40
1704141,20
7301537,20
2522233,40
12906549,40
42905698,40
34527901,40
1724800,20
2302039,20
30927064,40
41861655,40
980129,20
2121166,20
20026366,40
1123009,20
12912093,20
36025950,20
13749412,20
29920361,40
2503417,20
65201790,40
24121622,20
4402049,20
21893403,20
44148828,20
53702197,40
41859006,40
12974730,40
36013960,20
39917975,40
53304183,40
2142660,20
91161029,40
272868,40
44190859,20
24673501,20
2525364,40
860344,20
55725619,40
25090666,20
46646345,20
4215095,20
4495276,40
5211972,20
2883341,40
2873591,40
12362875,40
5193338,40
65203354,40
2283360,20
13485024,40
52300301,40
1701150,20
16291417,40
34185914,20
234630,20
127370,20
65205883,20
44782195,40
24622206,20
160440,20
1270484,20
29657636,40
710105,20
80860320,40
33389896,40
269824,20
14112841,40
52205833,40
54404580,40
4498100,40
53607922,40
2510901,40
15900452,20
32003927,20
1248286,20
958662,20
14961113,40
605883,20
39938050,40
12979465,20
44780451,40
1093363,40
909920,20
5066310,20
1775111,40
510203,20
55687296,40
94709742,20
25968343,20
10848525,20
8400709,20
8672458,40
789720,20
1406671,20
17029619,40
21816794,20
12930628,20
65203617,40
8130817,40
7307241,40
33431752,40
2957892,40
34335307,40
1545825,20
26365707,40
4612450,20
39927830,40
3342042,40
14334798,20
499269,40
668257,20
5013240,20
1903160,20
33448990,40
8727473,40
14603152,10
52208861,40
2512084,20
408255,40
16269012,40
23725575,40
1058371,20
1613030,20
13406809,10
28595688,40
54570409,40
6600387,20
34275045,40
9100075,20
1300270,20
5284244,40
329630,20
5099811,20
29632790,40
3506509,20
34653902,40
91146364,40
14510804,20
53701104,40
45118027,20
34619933,20
112399,20
11602244,20
13913123,40
4605632,20
14950693,20
81435096,40
9215063,40
110507,20
32020309,20
42527228,40
65204629,20
55677916,40
3235637,40
4265998,20
39962156,40
14914166,40
1474294,20
23425431,40
902730,20
42907109,40
34444998,40
20670222,20
1906500,20
14547279,20
11510852,40
33211124,40
2301032,20
2269651,20
724114,20
34620087,20
9404457,40
34493921,20
3536807,40
21015090,40
14904381,20
5075068,20
53700942,40
34345628,40
16260414,20
24658774,20
4647033,20
1358170,40
1485148,40
4613767,10
2404923,20
33397953,40
865281,40
34647171,40
10284680,40
7307527,40
7960875,40
34537872,20
16294343,40
36024015,20
31002544,40
33394407,40
23419300,40
54711193,40
489000,40
25088955,20
54708433,40
421502,20
23907320,40
65107781,20
274720,40
10831673,40
2837161,40
54230390,40
1971204,40
35832193,40
1714198,20
899968,20
52305116,40
53502275,40
34462244,40
55795242,40
1637754,40
80417981,40
7710607,40
53502527,40
29981549,40
26062623,20
1018094,20
6328075,20
24171760,10
39922278,20
710806,20
55621350,40
94772193,40
21844291,20
5900085,20
2202123,20
34103055,20
14122537,20
25668021,20
16233506,20
11601647,20
3805204,20
55300271,40
52205410,40
4233751,20
53602993,40
3421996,20
2206110,20
16284380,40
3005046,20
28527453,40
1426370,20
24636460,20
94739609,40
41800710,40
65300636,40
5182433,40
772550,20
54799953,20
45132739,20
45123314,20
14605252,20
8658765,40
14333295,40
1313231,20
14705664,40
55726380,40
25183044,40
3320278,40
2659468,40
2809745,20
23760427,40
35849703,40
13233521,40
16278020,20
776289,20
4682971,20
34586237,40
65104877,20
14902036,20
42158583,40
5775400,40
1618709,20
11003189,40
91109833,20
922404,20
53301905,40
14907593,20
55718272,40
813540,20
14244160,40
46665676,20
54511542,20
54002926,40
30967791,40
2164515,20
14423367,40
13314998,20
20506902,20
2269040,20
80468780,40
25822012,40
3635333,20
2874008,40
26349639,20
1451049,20
3985482,40
2319845,40
36741620,20
1649345,20
39940268,40
2828219,20
54734487,40
1904990,20
55725384,40
15001695,20
299570,40
622400,20
1779575,20
6416560,20
1320653,20
14506203,20
25835971,40
1712535,20
54542979,40
23408456,40
6396704,20
55108915,20
25151967,40
521396,40
55615929,40
828262,20
22224947,20
7908334,40
42907137,40
2938510,40
52300289,40
53304703,40
7006861,40
52300041,40
33370338,40
88114457,40
24600784,20
12913561,20
36084573,20
65300214,40
2272563,40
1611658,20
44522240,20
22546383,20
34686770,40
45162662,20
33498652,20
5400090,20
33479550,40
32713614,20
55713190,40
88156796,40
22265350,20
1009389,20
6418546,20
21836132,20
3533913,20
91115507,40
3402339,20
6326005,20
94791872,20
2109816,20
34692657,40
53100369,40
55102704,20
65301647,40
12483842,40
34107924,20
13780140,40
8712271,40
2839997,40
40100359,40
55871712,40
7836929,40
55804357,40
25142640,40
54557640,40
94711984,40
65102316,40
10606335,40
34666508,20
34665650,40
2671956,40
1436791,20
30990769,20
25190504,40
1775430,40
48717088,40
2862590,40
3538427,40
94705186,40
1196448,10
5511011,40
1036254,20
54518997,20
14512580,20
6415547,40
23401591,40
2858835,20
413623,40
4694724,20
24674737,20
52501775,40
2848177,20
42909154,40
12415359,40
12998265,20
54503537,40
1731475,20
54571430,20
4679997,20
1528351,40
41817770,40
614564,20
19700873,40
13468812,40
12945005,40
1807692,40
2217317,20
1328336,20
6405185,20
12905976,20
2810803,20
30964300,40
14583984,40
2808684,20
10005013,20
53802504,40
23451190,40
91128030,40
26364620,40
65303628,40
44737220,40
14653052,40
32088337,20
42906786,40
24683620,40
34372555,40
954667,20
12427020,40
34345983,40
1971557,40
42138663,40
8412448,40
65304485,20
94786380,20
814695,20
33326622,40
7801742,40
22785671,40
1265725,40
1776495,20
8712867,20
54588340,20
1779184,40
3645479,40
739731,20
1316990,40
42238595,40
42809543,40
80430732,40
1807196,40
613517,20
631566,20
1412213,20
2250861,20
22241612,20
54500577,40
6700225,20
1701339,20
52208756,40
42902087,40
2180669,40
65302583,40
36609978,40
4425960,20
1417150,20
297984,40
1341324,40
1780190,40
34178449,40
12818925,20
800120,10
7141130,40
3030954,40
52705647,40
55735924,40
1487531,40
80490310,40
55400510,40
53608428,40
33331650,40
1954202,20
1341839,20
1970879,40
13778528,40
51666677,40
5811554,20
22212736,20
1021869,20
1101579,10
7705689,40
1702327,20
13449214,40
65203081,40
94762856,40
12418005,40
1208543,20
3460126,40
12913995,20
36001619,40
25945866,40
88187748,40
23767740,40
3202100,20
7914512,20
3535843,40
6322182,20
646695,20
1787080,40
52704535,40
14388901,40
5027012,20
497126,20
88156885,40
10609067,40
6613683,40
7205376,40
81438133,40
40113540,40
14901374,20
6601464,20
165395,20
7117680,20
32071469,20
94793751,40
55794599,40
65306933,40
45199256,40
17011477,40
16270193,20
5114896,20
8602867,20
9407324,40
35833025,40
23474262,40
9990399,20
65304590,40
39930734,40
34182519,40
21819327,20
21854220,20
2662353,40
53302990,40
1768913,20
28538200,40
52307308,40
13753940,40
8402248,40
30993440,20
658260,20
22273280,20
2230585,20
5736960,20
7954522,40
1350587,40
52206235,40
2043572,40
3646157,40
65205355,20
52500425,40
45172366,40
13300482,10
216585,20
4401379,20
34557555,20
4004469,20
36031380,20
42241634,40
4000161,20
24560871,40
3204529,20
22788492,40
53000283,40
2808919,20
304271,20
39933601,40
31001211,40
3260496,40
33331162,20
1431277,20
81465653,40
3951707,40
20508530,40
1021281,20
22716580,20
3906795,40
1055950,40
1343327,40
22780874,40
850683,20
6613152,40
8629269,40
54732700,40
36025895,20
4695976,20
327573,20
23775386,40
94767181,40
22252223,20
10024670,40
1015311,20
91118115,40
41842421,40
20699166,40
6435386,40
2816453,10
54700416,40
2270862,20
33396213,40
53708270,40
12864714,40
1587455,40
4251237,20
16223047,20
1622706,20
52104798,40
29988535,20
7911980,20
14800373,40
4657616,20
23474769,40
36723010,40
32738480,40
13308653,20
33429146,40
55800482,40
21048533,40
23445939,40
2271516,20
16235401,40
51619636,40
54707745,40
23730056,40
2204185,20
734098,20
17018706,40
55823009,40
73618632,40
80463908,40
674818,20
52306275,40
65208236,40
54710782,20
2925508,40
34434712,40
34344680,40
1531638,20
698563,20
1348795,40
52300998,40
28533526,40
1406981,20
702684,20
33384819,40
958395,20
14441117,40
33397880,40
9328785,40
24255459,40
53304027,40
1515489,20
1663208,20
23709510,40
22791566,20
2812428,20
274585,40
12571318,40
2220997,20
53202829,40
21835233,20
1160680,20
51659921,40
39967611,40
2832542,40
34118020,40
53400576,40
13484923,40
55648762,40
80812392,40
4616731,20
13109731,40
53300191,40
2654644,40
1423100,20
12851302,40
21082871,40
14915570,20
94796963,40
20698771,20
34667083,20
839752,20
241911,20
2269244,20
12954721,20
394980,40
2829180,20
14971950,20
51670534,40
786829,20
29619971,40
34624902,40
24530107,20
54798272,20
54730503,20
10601295,20
4500237,20
34572538,20
715166,40
9403043,20
12947199,20
28575350,40
1096389,40
20056028,40
39951375,40
4209206,20
23776412,20
2011280,20
1478320,40
42197562,40
24536962,20
22737707,40
274364,20
1805681,20
44133847,20
4304152,20
4626044,20
1706241,20
23774282,40
7921420,20
19601131,20
51694158,20
34662804,40
91159415,40
2654946,40
54293243,40
25106970,40
14006790,40
871354,20
13621831,40
1205390,20
13325191,40
54100375,40
1641018,20
9232189,40
10807853,20
34567623,40
474371,40
15201040,20
23435275,20
13918826,40
34247980,20
53507594,40
44751427,40
7406916,40
1126873,20
6528694,40
865834,10
42589614,40
23462337,40
1707540,20
80846203,40
5021103,10
24671002,20
1339451,20
24654132,20
2634309,20
32041691,20
46671919,20
53200461,40
147150,20
1479938,40
2268302,20
617571,20
14608332,20
14577046,40
633348,20
2413981,40
961825,40
51619628,40
1504096,20
24653675,20
55101507,20
8526680,40
54588669,40
53100223,40
231029,20
94706107,40
9049401,40
22521291,20
14904098,20
2333988,40
91178452,40
2229420,20
42233976,40
1486322,40
34685731,40
55710115,40
13105450,40
91181836,40
54707570,40
55684815,40
35833270,40
53102308,40
88105733,40
13785036,40
52308587,20
4155424,20
3210332,20
8513031,20
481602,20
14306514,20
53302463,40
1416103,20
24564281,20
10818448,40
34691294,40
20606567,20
1633180,20
8683298,40
16247442,20
2876310,40
34345219,40
65102944,20
304247,20
44701886,40
34686029,40
53300210,40
1476653,40
44593473,40
28581342,40
25112120,20
5029570,20
53100363,40
39977757,40
5244722,40
11623047,40
94723150,40
42902672,40
2227657,20
1518712,20
20693192,20
6712266,40
1364227,40
65300463,40
34345318,40
41843827,40
10250336,40
80456049,40
22270205,20
8529728,40
22271260,20
4600177,10
897582,20
39968430,40
94770840,40
4662652,20
13402714,10
2676770,40
25048465,20
65209260,40
13100050,10
53103787,40
1445626,20
52700114,40
53701596,40
2271281,20
1729152,20
52103513,40
21828679,20
641251,20
16215940,20
45090351,40
52307247,40
14982358,40
1506650,20
34635866,40
2858541,40
23426357,40
34670793,40
2134314,20
3841839,20
44743580,40
1808192,40
33451770,40
94797668,20
6700349,20
24661686,20
1792687,40
29981522,40
44728492,40
1618113,20
22213619,20
1410210,20
1309269,20
9009264,40
53301790,40
33407703,40
25858173,40
54716110,40
35828323,40
26071487,20
2161702,20
9329617,40
41812530,40
81441657,40
3957896,20
5007798,20
1436589,20
805602,20
91156530,40
20669526,20
81402490,40
44740280,40
51659182,40
6631606,40
29949769,40
88182231,40
4459237,40
80468667,40
52305550,20
53105865,40
14321556,20
10111514,20
237779,20
5134919,40
48754650,40
51685108,40
4229240,20
34215808,40
1616900,20
25048074,20
2280639,20
52701062,40
921610,10
20061951,40
10602771,20
7946287,40
55727174,40
54227631,40
4139500,20
40101096,20
88123570,40
2500582,40
41836910,20
4648137,20
2840818,20
53400243,40
42903670,40
53107273,40
9001166,40
20044283,40
39945464,40
1307525,20
1439421,40
36024210,20
2650959,40
10207651,20
4171055,10
16208757,20
46666389,20
1092766,40
2801876,10
12572705,20
6555250,40
79336590,40
45045895,40
6309828,40
21872996,40
9939890,20
34651250,40
1600044,10
1088661,40
2001179,20
94797960,40
9051260,40
2628627,40
32010311,10
8659303,40
6219896,40
13914855,40
8609497,10
1231308,20
22290206,20
3261417,40
80867162,40
80856691,40
14920395,20
2659930,40
80464874,40
1693697,20
80852130,40
3715000,40
22289739,20
736651,20
1256483,20
3342921,40
105805,20
1978004,40
2901471,20
22281126,20
2220970,20
4246659,20
65303741,40
52706889,40
2834311,20
7123060,40
373737,20
389846,20
200492,20
91166616,40
23482605,40
16507169,40
1270708,20
3203131,20
8642176,40
80445268,40
1701967,20
54704499,20
4401964,20
16303911,40
48725170,40
16260074,20
54702159,40
1704338,20
53106341,40
88103439,40
1921681,20
1303589,20
5011981,20
53100825,20
53303786,40
53503175,40
33326150,40
2046911,20
88128105,20
22264558,20
34432388,40
14605139,20
4434137,20
48775070,40
24658359,20
2934124,40
2647958,40
2816261,20
1018671,20
7714505,40
13802046,20
32044194,20
10046780,40
1421018,20
10298428,40
11329602,40
970220,20
29987768,40
7202776,20
2086506,20
80419429,40
45199655,40
55719031,40
14232758,40
983390,40
1463748,20
53502221,40
30960622,40
22532102,40
2208270,20
2906660,20
25826859,40
5318190,40
23919957,40
326445,20
15600130,20
2203111,20
20000022,20
33478058,40
1683047,40
5401500,40
53709507,40
12810991,20
3633624,20
7135297,40
14510154,20
16234146,40
26033160,20
55300320,40
989096,20
45160180,20
22218394,20
4923812,40
2829304,20
810924,20
53303969,40
2267128,20
13857827,40
2279240,20
12905712,20
316857,20
622320,20
26088061,20
94744394,40
14584948,40
645923,20
17018196,40
21827702,20
20006705,20
3250121,40
65200464,20
10011706,40
34616870,40
32733690,20
4694058,20
54700354,40
81449283,40
617954,20
2010763,20
53304601,40
3875598,40
21802785,20
1012703,20
3285146,40
39975703,40
1727451,20
23602252,40
24599310,40
53503137,40
25978055,40
