Index,StudentID,Score
1664,41,40.52
1665,24,51.98
1666,67,42.58
1667,39,51.32
1668,7,60.89
1669,112,53.11
1670,79,63.01
1671,112,52.98
1672,4,38.6
1673,4,29.65
1674,118,50.04
1675,61,72.87
1676,86,44.49
1677,108,62.63
1678,65,55.82
1679,65,61.82
1680,23,55.42
1681,27,57.6
1682,13,66.16
1683,87,50.45
1684,94,62.26
1685,84,41.79
1686,103,37.9
1687,38,68.08
1688,47,40.14
1689,117,60.28
1690,28,55.53
1691,35,58.11
1692,24,55.71
1693,140,66.4
1694,148,67.5
1695,65,52.29
1696,20,41.79
1697,83,50.2
1698,10,51.07
1699,82,39.02
1700,68,53.08
1701,57,47.95
1702,23,52.76
1703,80,48.73
1704,62,55.42
1705,88,47.82
1706,59,55.37
1707,112,72.91
1708,45,45.46
1709,108,72.96
1710,57,42.06
1711,83,51.63
1712,9,63.11
1713,127,50.83
1714,40,59.07
1715,42,53.58
1716,103,77.14
1717,109,46.0
1718,61,68.4
1719,145,56.46
1720,112,38.06
1721,2,51.77
1722,95,24.58
1723,85,56.12
1724,50,52.37
1725,79,44.11
1726,93,38.65
1727,75,53.81
1728,127,43.53
1729,25,54.17
1730,92,61.13
1731,2,42.63
1732,55,44.55
1733,68,68.12
1734,88,50.64
1735,29,48.31
1736,57,53.54
1737,12,44.06
1738,21,59.58
1739,22,38.55
1740,105,56.51
1741,72,44.99
1742,75,40.99
1743,7,45.18
1744,40,60.6
1745,93,53.93
1746,71,54.99
1747,108,61.65
1748,83,53.7
1749,123,55.62
1750,95,52.97
1751,53,55.37
1752,67,31.22
1753,119,41.82
1754,105,50.34
1755,4,52.5
1756,29,49.81
1757,34,47.75
1758,34,46.32
1759,10,41.88
1760,60,30.48
1761,62,55.13
1762,111,63.2
1763,127,38.71
1764,89,52.04
1765,122,50.61
1766,130,64.15
1767,137,81.47
1768,83,64.27
1769,130,34.33
1770,80,48.68
1771,100,47.87
1772,105,37.86
1773,68,61.92
1774,32,32.14
1775,58,44.96
1776,56,21.69
1777,124,48.99
1778,32,52.69
1779,70,52.97
1780,66,62.29
1781,46,34.38
1782,56,47.44
1783,20,58.06
1784,94,30.03
1785,97,35.2
1786,34,42.16
1787,16,36.28
1788,134,33.47
1789,80,48.31
1790,126,30.34
1791,1,46.66
1792,46,37.72
1793,72,65.04
1794,111,37.43
1795,146,43.78
1796,71,57.03
1797,142,40.92
1798,116,54.47
1799,112,37.32
1800,141,54.77
1801,113,47.73
1802,92,42.82
1803,42,49.62
1804,67,32.36
1805,99,42.83
1806,28,60.45
1807,58,55.31
1808,72,53.12
1809,48,41.26
1810,27,72.73
1811,105,39.78
1812,59,40.85
1813,111,30.2
1814,134,55.21
1815,56,54.95
1816,12,48.33
1817,72,46.14
1818,121,54.95
1819,136,80.57
1820,93,43.31
1821,26,31.77
1822,39,61.65
1823,129,52.78
1824,53,42.9
1825,86,37.03
1826,91,40.9
1827,107,65.88
1828,112,67.28
1829,20,59.74
1830,79,62.52
1831,43,30.15
1832,138,54.63
1833,146,72.07
1834,51,76.63
1835,48,55.98
1836,116,48.54
1837,130,63.38
1838,112,65.65
1839,111,49.41
1840,39,42.48
1841,69,52.11
1842,127,55.18
1843,141,51.92
1844,23,57.22
1845,26,59.27
1846,19,38.26
1847,27,44.58
1848,46,44.82
1849,41,38.25
1850,40,36.86
1851,134,37.05
1852,33,52.29
1853,131,34.3
1854,105,59.92
1855,30,54.48
1856,59,48.61
1857,45,48.02
1858,142,50.78
1859,27,61.51
1860,104,68.64
1861,67,60.66
1862,48,28.02
1863,144,67.6
1864,54,48.88
1865,104,35.69
1866,27,51.2
1867,36,46.85
1868,70,50.78
1869,19,26.84
1870,15,51.8
1871,80,39.19
1872,8,40.49
1873,124,51.95
1874,17,47.45
1875,41,54.12
1876,112,52.16
1877,89,41.16
1878,75,67.66
1879,139,33.94
1880,7,51.98
1881,60,45.8
1882,128,51.45
1883,10,53.64
1884,111,49.64
1885,49,77.78
1886,97,59.44
1887,56,56.36
1888,95,54.57
1889,58,65.64
1890,81,51.07
1891,48,58.73
1892,58,55.22
1893,85,51.9
1894,139,31.96
1895,73,66.23
1896,5,39.73
1897,133,58.94
1898,93,35.64
1899,100,61.03
1900,44,40.11
1901,79,46.29
1902,20,46.66
1903,120,54.97
1904,82,69.99
1905,83,62.83
1906,33,53.24
1907,72,57.27
1908,77,45.24
1909,144,42.9
1910,66,53.96
1911,89,34.75
1912,6,52.82
1913,98,48.55
1914,99,50.61
1915,8,62.66
1916,114,59.09
1917,73,58.27
1918,29,56.19
1919,100,54.83
1920,34,50.73
1921,68,62.01
1922,129,59.03
1923,15,25.03
1924,59,46.97
1925,80,43.96
1926,99,54.03
1927,71,54.21
1928,40,50.86
1929,67,54.75
1930,134,58.2
1931,136,43.52
1932,58,42.2
1933,28,29.71
1934,72,65.18
1935,48,47.4
1936,107,36.97
1937,46,51.01
1938,24,65.66
1939,15,35.07
1940,78,54.0
1941,58,48.49
1942,5,36.19
1943,128,53.03
1944,97,66.83
1945,46,40.32
1946,10,57.1
1947,131,47.7
1948,124,45.81
1949,72,62.42
1950,69,53.33
1951,121,60.91
1952,16,67.97
1953,129,49.48
1954,50,56.9
1955,91,44.03
1956,145,29.46
1957,111,59.68
1958,80,35.51
1959,150,65.14
1960,63,53.93
1961,97,33.01
1962,109,36.12
1963,68,60.66
1964,43,60.69
1965,124,54.48
1966,117,47.53
1967,99,35.46
1968,129,53.03
1969,74,53.75
1970,138,45.07
1971,45,48.0
1972,110,48.48
1973,93,37.26
1974,20,51.39
1975,109,50.39
1976,58,40.43
1977,27,48.46
1978,122,28.88
1979,42,51.9
1980,147,29.92
1981,147,42.29
1982,122,44.76
1983,60,74.09
1984,78,52.84
1985,49,48.95
1986,97,51.25
1987,22,63.02
1988,103,46.32
1989,117,56.83
1990,15,53.92
1991,40,54.53
1992,150,46.44
1993,16,55.88
1994,37,67.78
1995,60,46.13
1996,119,70.77
1997,71,50.52
1998,132,54.9
1999,138,39.94
2000,21,30.11
2001,148,43.33
2002,49,56.86
2003,87,59.25
2004,133,40.29
2005,104,32.87
2006,137,47.42
2007,63,61.08
2008,123,49.69
2009,100,42.67
2010,58,36.35
2011,79,44.52
2012,61,56.39
2013,95,50.72
2014,77,50.96
2015,108,45.5
2016,31,40.45
2017,18,61.39
2018,72,36.16
2019,128,28.83
2020,122,48.88
2021,129,38.28
2022,25,61.33
2023,68,52.07
2024,13,37.49
2025,138,53.01
2026,2,76.02
2027,55,52.9
2028,83,61.28
2029,59,63.47
2030,72,55.83
2031,92,49.39
2032,73,36.16
2033,69,34.7
2034,55,50.07
2035,69,51.66
2036,82,73.24
2037,79,54.59
2038,8,41.79
2039,136,53.34
2040,123,39.08
2041,77,49.85
2042,45,41.34
2043,47,38.11
2044,94,41.06
2045,33,46.13
2046,50,38.29
2047,26,44.86
2048,136,56.12
2049,73,67.09
2050,7,43.38
2051,149,55.17
2052,45,55.48
2053,34,59.52
2054,149,52.3
2055,15,52.2
2056,115,45.81
2057,114,61.04
2058,128,64.29
2059,119,49.09
2060,11,57.82
2061,48,47.33
2062,123,56.72
2063,2,58.74
2064,71,58.32
2065,28,45.39
2066,115,55.85
2067,132,51.88
2068,28,53.93
2069,43,44.99
2070,72,45.42
2071,7,45.3
2072,15,46.37
2073,8,46.68
2074,50,59.91
2075,122,45.4
2076,91,64.32
2077,8,56.69
2078,65,62.03
2079,99,48.85
2080,25,51.26
2081,1,26.7
2082,122,61.38
2083,12,56.73
2084,150,59.11
2085,75,57.86
2086,109,62.87
2087,11,57.75
2088,1,49.87
2089,104,41.83
2090,50,53.27
2091,80,43.0
2092,141,57.63
2093,106,73.61
2094,61,72.1
2095,61,48.08
2096,43,62.52
2097,41,66.64
2098,60,72.98
2099,113,46.87
2100,51,53.8
2101,49,54.38
2102,48,53.64
2103,90,62.55
2104,60,43.35
2105,15,51.3
2106,79,36.69
2107,70,47.51
2108,45,49.83
2109,15,48.74
2110,116,46.85
2111,44,48.45
2112,103,38.34
2113,97,52.13
2114,49,45.6
2115,136,44.76
2116,110,67.49
2117,1,41.96
2118,28,64.19
2119,110,36.38
2120,74,55.77
2121,39,57.05
2122,77,58.54
2123,57,39.38
2124,106,46.26
2125,148,48.74
2126,34,71.31
2127,29,44.91
2128,12,66.0
2129,69,49.07
2130,114,56.42
2131,91,57.26
2132,112,48.07
2133,69,65.24
2134,38,55.05
2135,85,52.18
2136,9,53.26
2137,42,63.62
2138,132,31.76
2139,143,51.45
2140,31,32.73
2141,51,44.78
2142,30,45.85
2143,110,48.5
2144,144,34.55
2145,122,50.72
2146,140,38.49
2147,122,55.42
2148,12,33.67
2149,43,51.47
2150,18,56.83
2151,141,46.66
2152,48,60.09
2153,20,40.21
2154,150,37.67
2155,97,42.87
2156,52,57.77
2157,68,46.8
2158,127,53.32
2159,43,40.46
2160,46,66.71
2161,126,57.29
2162,108,44.11
2163,113,47.06
2164,59,47.76
2165,137,45.03
2166,111,50.98
2167,115,31.27
2168,79,38.69
2169,52,38.53
2170,27,48.55
2171,66,51.16
2172,112,52.49
2173,53,45.17
2174,16,38.38
2175,5,56.33
2176,37,59.4
2177,115,35.74
2178,51,61.82
2179,100,52.51
2180,79,54.95
2181,49,61.56
2182,104,75.55
2183,111,51.87
2184,15,56.03
2185,79,36.27
2186,93,53.46
2187,31,53.85
2188,9,36.18
2189,69,66.45
2190,118,40.28
2191,59,51.99
2192,147,50.56
2193,57,35.89
2194,91,47.51
2195,125,48.5
2196,120,32.23
2197,99,56.84
2198,114,46.43
2199,140,42.01
2200,105,70.72
2201,104,46.97
2202,144,62.37
2203,31,67.69
2204,25,43.13
2205,68,35.75
2206,110,36.76
2207,75,44.04
2208,91,62.39
2209,35,46.05
2210,46,51.67
2211,68,38.29
2212,112,46.89
2213,52,57.93
2214,35,43.9
2215,123,40.96
2216,89,59.15
2217,33,46.74
2218,104,62.17
2219,91,49.62
2220,82,46.09
2221,114,77.89
2222,112,54.07
2223,104,57.7
2224,31,53.01
2225,64,40.35
2226,110,66.95
2227,46,42.44
2228,53,56.59
2229,106,66.48
2230,148,46.06
2231,80,65.1
2232,97,34.63
2233,75,68.97
2234,52,60.78
2235,43,50.71
2236,110,43.97
2237,28,41.61
2238,85,55.01
2239,57,44.91
2240,97,60.89
2241,36,53.48
2242,143,43.28
2243,57,65.08
2244,49,54.69
2245,78,53.26
2246,2,38.26
2247,147,57.28
2248,33,60.85
2249,132,64.1
2250,60,62.46
2251,63,40.71
2252,101,50.19
2253,107,60.97
2254,21,35.75
2255,140,38.16
2256,46,47.0
2257,12,54.08
2258,106,44.72
2259,29,46.01
2260,80,40.99
2261,142,45.4
2262,103,48.11
2263,51,48.53
2264,84,46.86
2265,97,45.3
2266,110,52.56
2267,67,46.26
2268,99,54.32
2269,123,59.39
2270,68,44.27
2271,17,42.97
2272,60,52.79
2273,34,47.37
2274,11,62.11
2275,26,33.8
2276,47,37.84
2277,1,44.95
2278,37,58.01
2279,40,50.19
2280,45,48.6
2281,26,48.76
2282,79,51.12
2283,75,45.88
2284,93,45.61
2285,80,58.93
2286,121,52.67
2287,50,43.57
2288,29,49.55
2289,72,47.3
2290,87,52.37
2291,41,55.37
2292,49,45.26
2293,5,65.31
2294,61,47.98
2295,12,41.61
2296,111,57.92
2297,150,50.67
2298,103,40.99
2299,99,66.96
2300,60,53.32
2301,134,50.19
2302,37,45.32
2303,10,61.37
2304,91,40.52
2305,25,43.75
2306,97,40.82
2307,123,53.37
2308,126,45.34
2309,25,65.49
2310,119,35.71
2311,91,49.14
2312,121,48.51
2313,18,37.13
2314,33,43.56
2315,150,56.49
2316,12,50.37
2317,57,63.58
2318,70,60.17
2319,130,62.44
2320,11,58.08
2321,89,62.52
2322,37,64.09
2323,72,31.68
2324,113,56.38
2325,139,62.19
2326,126,54.8
2327,126,75.58
2328,72,65.8
2329,21,65.0
2330,57,32.87
2331,103,41.09
2332,77,55.88
2333,70,55.82
2334,53,38.26
2335,53,64.54
2336,124,47.72
2337,124,34.21
2338,91,57.35
2339,25,35.9
2340,35,66.54
2341,46,49.1
2342,118,51.72
2343,96,39.67
2344,138,48.8
2345,63,56.0
2346,89,66.0
2347,78,47.77
2348,68,25.44
2349,37,36.66
2350,30,62.9
2351,16,50.15
2352,46,34.69
2353,13,49.77
2354,128,43.62
2355,145,43.06
2356,127,71.89
2357,103,64.08
2358,46,48.23
2359,110,49.96
2360,28,34.76
2361,119,63.1
2362,15,53.67
2363,57,50.89
2364,121,42.39
2365,80,35.02
2366,15,61.81
2367,20,37.64
2368,90,60.05
2369,110,52.1
2370,55,56.79
2371,83,65.21
2372,46,34.65
2373,6,47.59
2374,68,57.2
2375,92,42.75
2376,13,70.56
2377,74,40.45
2378,86,52.62
2379,54,34.87
2380,70,41.82
2381,100,47.32
2382,71,24.91
2383,148,66.71
2384,60,33.17
2385,25,60.08
2386,64,66.22
2387,112,55.75
2388,86,47.34
2389,100,41.58
2390,50,36.49
2391,22,49.7
2392,15,49.65
2393,108,40.82
2394,48,50.16
2395,60,56.55
2396,83,57.47
2397,24,45.3
2398,29,61.31
2399,82,47.34
2400,10,79.32
2401,8,54.87
2402,78,28.63
2403,64,32.74
2404,9,57.72
2405,76,50.13
2406,83,48.41
2407,97,41.58
2408,54,45.72
2409,36,49.72
2410,40,55.45
2411,27,28.24
2412,31,39.03
2413,85,54.53
2414,36,33.4
2415,112,45.89
2416,143,57.37
2417,71,38.58
2418,124,37.65
2419,33,39.28
2420,45,41.8
2421,45,39.05
2422,37,42.2
2423,103,42.9
2424,125,37.31
2425,121,60.93
2426,16,31.57
2427,21,51.29
2428,48,52.08
2429,82,50.25
2430,46,36.83
2431,100,57.64
2432,25,64.22
2433,68,54.7
2434,56,34.77
2435,95,58.8
2436,58,47.99
2437,58,46.2
2438,118,57.55
2439,88,54.42
2440,133,38.17
2441,123,43.48
2442,47,61.21
2443,65,59.5
2444,40,65.86
2445,95,45.4
2446,41,25.32
2447,112,48.42
2448,75,54.58
2449,43,35.88
2450,65,43.53
2451,80,26.79
2452,17,59.45
2453,66,52.43
2454,18,43.84
2455,68,60.78
2456,56,48.31
2457,133,33.49
2458,46,69.11
2459,120,54.16
2460,124,44.1
2461,2,42.86
2462,49,53.52
2463,2,57.57
2464,91,42.21
2465,112,50.9
2466,89,40.68
2467,46,44.88
2468,32,51.22
2469,38,67.19
2470,25,61.54
2471,17,64.56
2472,145,42.47
2473,8,55.4
2474,140,51.57
2475,45,42.35
2476,68,55.79
2477,79,42.76
2478,51,34.99
2479,9,27.11
2480,145,42.55
2481,6,48.13
2482,43,52.85
2483,49,54.51
2484,105,49.81
2485,83,66.94
2486,111,37.53
2487,103,63.3
2488,97,54.53
2489,47,44.98
2490,29,55.97
2491,141,62.02
2492,110,41.35
2493,96,60.38
2494,111,49.98
2495,74,52.37
2496,54,33.52
2497,40,60.27
2498,112,46.42
2499,65,46.31
2500,22,51.01
2501,7,72.4
2502,71,69.13
2503,124,52.36
2504,27,47.42
2505,123,31.06
2506,72,62.56
2507,97,61.62
2508,128,54.42
2509,121,56.14
2510,118,41.53
2511,105,30.1
2512,142,33.82
2513,87,19.71
2514,121,48.32
2515,54,53.46
2516,40,32.85
2517,63,29.08
2518,78,43.27
2519,15,39.24
2520,139,51.64
2521,112,57.72
2522,65,44.19
2523,128,51.9
2524,85,43.12
2525,97,50.58
2526,76,54.25
2527,106,53.16
2528,110,53.47
2529,108,48.69
2530,85,52.03
2531,133,37.26
2532,122,39.32
2533,135,60.47
2534,6,51.31
2535,67,47.66
2536,66,43.76
2537,56,55.51
2538,123,53.84
2539,141,38.03
2540,105,53.42
2541,28,27.59
2542,140,67.46
2543,11,50.45
2544,68,49.67
2545,58,42.96
2546,121,48.75
2547,110,58.03
2548,105,38.03
2549,105,38.3
2550,71,58.57
2551,59,46.36
2552,46,22.02
2553,150,34.81
2554,20,50.67
2555,122,47.42
2556,72,51.59
2557,32,57.62
2558,123,46.44
2559,68,41.22
2560,20,62.7
2561,36,50.44
2562,99,37.78
2563,37,54.0
2564,37,48.12
2565,86,39.26
2566,134,60.33
2567,80,35.57
2568,76,28.25
2569,12,59.96
2570,63,49.58
2571,80,37.16
2572,59,56.74
2573,59,48.9
2574,33,56.24
2575,109,49.98
2576,74,56.55
2577,66,50.3
2578,50,48.89
2579,124,44.79
2580,147,33.83
2581,85,57.54
2582,29,68.47
2583,15,35.78
2584,59,44.4
2585,122,29.21
2586,110,51.43
2587,25,53.42
2588,53,54.92
2589,104,33.32
2590,100,35.03
2591,18,48.65
2592,130,34.74
2593,57,60.19
2594,13,43.73
2595,25,40.71
2596,147,48.21
2597,2,47.55
2598,60,44.61
2599,41,54.7
2600,90,54.27
2601,21,40.15
2602,33,38.94
2603,108,56.28
2604,59,56.96
2605,12,48.32
2606,121,61.01
2607,72,54.66
2608,16,38.36
2609,144,48.44
2610,68,66.26
2611,68,56.49
2612,72,44.34
2613,29,49.01
2614,82,44.98
2615,76,31.72
2616,145,43.57
2617,127,53.34
2618,74,54.58
2619,3,62.37
2620,29,34.39
2621,126,45.66
2622,122,40.57
2623,83,37.44
2624,121,58.1
2625,18,46.62
2626,139,62.79
2627,122,43.42
2628,82,39.26
2629,21,54.24
2630,27,45.5
2631,112,44.1
2632,146,38.69
2633,73,47.9
2634,37,57.1
2635,116,65.99
2636,67,48.43
2637,59,30.66
2638,23,66.76
2639,5,46.54
2640,143,50.08
2641,135,64.05
2642,42,55.77
2643,79,45.4
2644,122,52.83
2645,120,66.37
2646,53,33.54
2647,52,52.58
2648,106,54.17
2649,85,55.13
2650,145,42.02
2651,96,55.63
2652,71,46.58
2653,63,42.36
2654,53,53.72
2655,137,47.17
2656,70,40.09
2657,40,62.64
2658,51,39.9
2659,100,58.69
2660,101,59.83
2661,27,55.39
2662,76,44.47
2663,132,51.23
2664,123,32.06
2665,14,48.66
2666,65,33.68
2667,57,48.88
2668,32,56.71
2669,85,41.29
2670,142,49.81
2671,71,37.61
2672,116,61.92
2673,66,33.71
2674,117,70.09
2675,23,45.1
2676,98,54.84
2677,126,56.09
2678,50,49.99
2679,83,50.65
2680,10,47.41
2681,97,59.64
2682,68,32.99
2683,121,53.64
2684,145,66.11
2685,67,42.99
2686,120,43.24
2687,25,51.53
2688,28,49.63
2689,39,51.29
2690,146,33.76
2691,13,64.83
2692,23,45.51
2693,117,51.89
2694,55,59.19
2695,89,23.79
2696,63,48.13
2697,95,58.75
2698,108,42.16
2699,25,44.05
2700,35,48.21
2701,108,54.28
2702,110,60.21
2703,65,55.94
2704,124,46.6
2705,13,52.03
2706,72,49.02
2707,66,46.44
2708,133,53.41
2709,128,56.9
2710,53,63.31
2711,17,58.48
2712,35,38.49
2713,54,45.69
2714,88,53.5
2715,46,55.05
2716,124,46.15
2717,13,53.39
2718,97,60.69
2719,50,49.88
2720,105,47.09
2721,89,39.95
2722,101,49.01
2723,79,60.86
2724,60,30.03
2725,87,60.15
2726,110,49.66
2727,56,54.0
2728,27,50.75
2729,132,54.25
2730,68,58.59
2731,16,56.83
2732,127,63.35
2733,25,49.28
2734,56,48.78
2735,122,34.56
2736,74,43.16
2737,41,50.45
2738,28,28.71
2739,53,66.15
2740,11,48.77
2741,67,57.78
2742,28,44.94
2743,130,42.4
2744,54,64.71
2745,56,36.04
2746,40,52.15
2747,6,37.03
2748,15,52.26
2749,133,43.76
2750,64,59.75
2751,17,43.01
2752,36,64.03
2753,18,47.59
2754,35,42.49
2755,15,35.16
2756,34,34.21
2757,106,38.4
2758,126,59.5
2759,85,52.68
2760,129,61.82
2761,52,53.89
2762,122,57.01
2763,19,44.72
2764,120,41.03
2765,28,61.96
2766,103,28.04
2767,59,61.84
2768,30,58.81
2769,106,39.04
2770,22,44.94
2771,50,57.2
2772,42,57.31
2773,27,55.01
2774,63,62.98
2775,93,71.72
2776,128,62.06
2777,36,30.55
2778,69,54.94
2779,9,40.95
2780,110,49.48
2781,1,57.41
2782,136,46.82
2783,80,49.56
2784,93,42.02
2785,58,55.15
2786,29,33.15
2787,55,62.67
2788,75,53.76
2789,82,53.47
2790,138,43.79
2791,106,54.25
2792,104,29.11
2793,41,66.41
2794,114,47.29
2795,132,51.59
2796,121,67.59
2797,29,62.53
2798,122,65.84
2799,64,54.17
2800,113,56.27
2801,6,31.35
2802,128,54.91
2803,73,60.37
2804,111,54.23
2805,93,55.91
2806,75,37.83
2807,28,39.98
2808,78,48.83
2809,149,43.43
2810,74,52.68
2811,57,48.57
2812,126,47.62
2813,44,59.62
2814,21,36.76
2815,55,45.7
2816,35,55.62
2817,83,59.02
2818,25,56.16
2819,83,49.17
2820,105,40.05
2821,63,60.27
2822,117,55.27
2823,24,34.58
2824,83,41.45
2825,93,63.36
2826,64,56.31
2827,40,50.79
2828,86,57.57
2829,136,34.11
2830,56,52.29
2831,41,61.0
2832,128,54.1
2833,34,55.45
2834,108,58.97
2835,7,39.62
2836,87,38.84
2837,70,46.69
2838,14,50.54
2839,83,53.84
2840,63,56.92
2841,3,50.92
2842,51,46.29
2843,82,48.38
2844,112,40.59
2845,16,46.86
2846,27,44.12
2847,29,41.69
2848,75,44.04
2849,67,45.53
2850,72,59.18
2851,20,49.32
2852,57,57.1
2853,131,48.62
2854,14,35.52
2855,91,57.78
2856,127,64.93
2857,87,64.65
2858,126,45.76
2859,34,54.86
2860,26,73.79
2861,123,51.74
2862,18,48.11
2863,138,62.89
2864,9,50.17
2865,124,44.77
2866,59,41.86
2867,27,38.79
2868,142,59.5
2869,124,51.81
2870,36,51.87
2871,51,41.34
2872,21,45.07
2873,34,42.43
2874,56,52.08
2875,128,39.93
2876,81,39.06
2877,112,41.86
2878,35,51.28
2879,78,32.05
2880,102,46.92
2881,39,57.58
2882,16,41.25
2883,23,53.05
2884,61,48.82
2885,108,47.32
2886,146,47.75
2887,119,42.06
2888,57,41.12
2889,59,43.62
2890,28,43.31
2891,60,55.48
2892,82,36.75
2893,22,54.68
2894,104,62.38
2895,130,45.75
2896,27,59.06
2897,122,54.31
2898,45,64.15
2899,90,49.36
2900,72,61.18
2901,96,72.01
2902,140,60.39
2903,12,54.17
2904,36,58.31
2905,27,43.37
2906,7,40.28
2907,82,55.32
2908,116,50.01
2909,57,49.21
2910,104,39.43
2911,88,41.87
2912,35,63.19
2913,52,50.54
2914,124,36.94
2915,53,42.56
2916,137,53.14
2917,73,49.82
2918,122,53.8
2919,118,51.21
2920,65,46.48
2921,6,48.9
2922,140,49.3
2923,23,54.54
2924,29,43.65
2925,107,68.31
2926,71,47.87
2927,29,52.81
2928,60,53.33
2929,91,34.86
2930,80,64.64
2931,131,44.48
2932,82,58.26
2933,146,41.9
2934,34,44.52
2935,105,36.84
2936,128,49.38
2937,56,46.9
2938,116,46.43
2939,9,37.3
2940,68,36.56
2941,68,42.74
2942,29,54.48
2943,82,56.62
2944,5,37.76
2945,76,45.43
2946,28,47.9
2947,75,53.79
2948,17,45.47
2949,128,44.23
2950,72,63.81
2951,131,60.43
2952,54,41.55
2953,97,49.71
2954,24,69.9
2955,18,53.45
2956,47,79.62
2957,143,40.17
2958,124,27.59
2959,78,46.74
2960,41,44.13
2961,2,60.81
2962,53,32.78
2963,64,56.45
2964,25,52.0
2965,3,52.97
2966,39,27.78
2967,70,50.96
2968,111,29.72
2969,88,57.5
2970,106,49.65
2971,146,49.06
2972,100,60.78
2973,76,38.3
2974,77,51.96
2975,97,47.01
2976,118,45.83
2977,52,47.82
2978,131,53.5
2979,56,41.62
2980,110,47.66
2981,146,42.64
2982,59,50.1
2983,148,34.24
2984,68,56.04
2985,137,49.54
2986,55,38.5
2987,18,68.45
2988,79,56.21
2989,16,50.95
2990,122,51.81
2991,124,50.91
2992,105,52.9
2993,99,44.69
2994,121,42.89
2995,113,65.06
2996,58,47.32
2997,40,55.53
2998,11,56.72
2999,85,50.75
3000,119,47.04
3001,32,56.57
3002,111,44.65
3003,7,56.08
3004,26,24.06
3005,20,41.91
3006,17,48.53
3007,11,46.19
3008,27,60.81
3009,10,57.82
3010,134,44.05
3011,122,63.0
3012,36,53.76
3013,135,57.29
3014,121,46.34
3015,124,65.63
3016,89,31.62
3017,124,52.9
3018,41,71.82
3019,52,63.6
3020,108,67.8
3021,85,52.6
3022,148,58.46
3023,27,44.61
3024,69,73.19
3025,66,50.68
3026,1,51.94
3027,38,48.5
3028,55,47.02
3029,18,33.29
3030,12,45.9
3031,107,52.23
3032,68,52.7
3033,37,55.28
3034,6,61.36
3035,11,40.5
3036,42,52.87
3037,17,55.35
3038,122,50.77
3039,110,45.87
3040,96,45.88
3041,65,57.26
3042,115,56.67
3043,147,46.92
3044,115,55.46
3045,102,55.21
3046,52,53.35
3047,35,60.33
3048,72,74.92
3049,114,50.38
3050,28,47.06
3051,69,52.44
3052,20,48.79
3053,64,61.5
3054,135,46.49
3055,91,38.31
3056,24,45.06
3057,64,53.6
3058,33,41.21
3059,41,59.52
3060,88,37.73
3061,9,71.95
3062,112,56.44
3063,46,60.18
3064,146,38.23
3065,52,64.67
3066,8,69.56
3067,65,43.48
3068,27,55.38
3069,128,59.41
3070,106,58.99
3071,58,54.9
3072,55,52.83
3073,109,44.26
3074,99,57.05
3075,29,63.42
3076,80,54.8
3077,47,49.66
3078,108,50.6
3079,21,70.58
3080,97,46.74
3081,91,44.36
3082,134,58.57
3083,31,56.51
3084,56,45.78
3085,37,55.04
3086,107,51.68
3087,141,62.81
3088,127,46.23
3089,47,30.68
3090,4,43.28
3091,43,46.79
3092,50,58.92
3093,146,36.95
3094,60,61.55
3095,84,62.32
3096,103,24.54
3097,134,37.07
3098,110,46.34
3099,99,55.34
3100,56,60.79
3101,42,43.2
3102,101,63.18
3103,11,53.72
3104,51,57.12
3105,102,39.11
3106,106,45.67
3107,36,48.17
3108,59,45.69
3109,63,73.0
3110,129,65.03
3111,57,51.47
3112,150,44.94
3113,101,37.97
3114,72,51.04
3115,87,55.5
3116,37,61.33
3117,103,47.22
3118,85,42.43
3119,147,52.58
3120,4,60.81
3121,88,43.01
3122,32,70.76
3123,56,28.68
3124,5,37.67
3125,83,51.32
3126,39,60.93
3127,95,52.08
3128,86,54.79
3129,14,57.25
3130,72,40.21
3131,85,41.79
3132,126,54.99
3133,40,48.49
3134,32,61.01
3135,55,53.21
3136,64,69.92
3137,14,51.76
3138,72,50.18
3139,56,38.71
3140,33,50.89
3141,17,44.74
3142,97,49.29
3143,50,50.42
3144,149,58.29
3145,90,29.13
3146,108,46.53
3147,52,27.76
3148,89,38.38
3149,6,43.72
3150,2,59.46
3151,28,50.55
3152,79,64.32
3153,53,64.0
3154,8,47.31
3155,128,58.7
3156,50,53.75
3157,40,54.97
3158,75,46.87
3159,103,52.55
3160,74,50.64
3161,87,66.32
3162,120,50.46
3163,93,38.08
3164,7,55.49
3165,80,60.42
3166,131,65.05
3167,53,48.28
3168,89,52.59
3169,99,42.97
3170,61,41.84
3171,46,45.89
3172,10,50.27
3173,73,42.16
3174,60,47.48
3175,110,58.87
3176,121,48.61
3177,136,54.09
3178,44,45.69
3179,80,49.53
3180,27,49.89
3181,96,49.36
3182,16,21.09
3183,48,41.27
3184,73,52.46
3185,60,40.83
3186,66,41.84
3187,24,57.13
3188,28,46.9
3189,34,75.77
3190,28,60.78
3191,17,47.5
3192,126,44.15
3193,15,43.86
3194,70,54.76
3195,128,34.37
3196,14,46.6
3197,42,52.5
3198,86,48.46
3199,29,49.1
3200,74,44.65
3201,23,60.84
3202,41,52.47
3203,7,54.98
3204,6,46.65
3205,112,47.83
3206,134,43.99
3207,23,45.52
3208,133,55.64
3209,111,60.87
3210,34,46.12
3211,58,46.45
3212,128,41.91
3213,106,65.31
3214,38,50.12
3215,34,70.25
3216,135,52.2
3217,56,51.25
